Date	Sentiment_Daily	News_Volume
2025-06-24	0.0000	1
2025-07-10	0.0000	1
2025-07-29	0.0000	1
2025-08-01	0.0000	1
2025-08-03	0.4330	1
2025-08-04	0.2500	1
2025-08-08	0.0000	1
2025-08-17	0.0000	1
2025-08-24	0.0000	1
2025-08-30	0.0000	1
2025-09-05	0.5000	1
2025-09-06	0.4670	1
2025-09-07	0.2170	1
2025-09-10	0.0000	1
2025-09-12	0.5000	1
2025-09-16	0.0000	1
2025-09-17	0.0000	1
2025-09-18	0.0000	1
2025-09-22	0.4330	1
2025-09-25	0.0000	1
2025-09-27	0.0000	1
2025-10-01	0.0000	1
2025-10-03	0.0000	1
2025-10-06	0.3000	1
2025-10-07	0.0000	1
2025-10-14	0.0000	1
2025-10-17	0.0000	1
2025-10-20	0.0000	1
2025-10-22	0.0000	1
2025-10-23	0.0000	1
2025-10-27	-0.1600	1
2025-10-28	0.0000	1
2025-10-29	0.2170	1
2025-10-30	0.0000	1
2025-10-31	0.2890	1
2025-11-01	0.0000	1
2025-11-03	0.0000	1
2025-11-05	-0.1560	1
2025-11-06	0.2130	1
2025-11-07	0.3505	2
2025-11-08	0.0000	1
2025-11-10	0.0000	1
2025-11-12	0.0420	1
2025-11-13	0.0910	1
2025-11-14	0.0680	1
2025-11-16	0.0520	1
2025-11-19	0.0000	1
2025-11-20	-0.0780	1
2025-11-21	0.0000	1
2025-11-24	0.4670	1
2025-11-26	0.0000	1
2025-12-02	0.0000	1
2025-12-04	0.0000	2
2025-12-05	0.0000	1
2025-12-08	0.0000	1
2025-12-10	0.1730	1
2025-12-16	0.1000	2
2025-12-17	0.0000	1
2025-12-18	0.0000	1
2025-12-19	0.1360	1
2025-12-20	0.0000	1
2025-12-23	-0.0520	2
2025-12-24	0.1730	1
2025-12-26	0.6670	1
2026-01-02	0.0000	1
2026-01-05	0.4330	1
2026-01-08	0.3240	1
2026-01-13	0.0000	1
2026-01-14	0.0000	1
2026-01-15	0.0000	1
2026-01-17	0.0000	1
2026-01-19	0.0000	1
2026-01-20	0.0000	1
2026-01-21	-0.1040	1
2026-01-22	0.0000	2
2026-01-23	0.0000	1
2026-01-24	0.0000	1
2026-01-26	0.0000	1
2026-01-27	0.1954	7
2026-01-29	0.0000	1
2026-01-30	0.3500	1
2026-02-01	0.2860	1
2026-02-02	0.0000	2
2026-02-03	0.0000	4
2026-02-04	0.0000	3
2026-02-05	0.1471	7
2026-02-06	0.0000	2
2026-02-07	0.0000	1
2026-02-09	0.1890	1
2026-02-10	0.0000	1
2026-02-11	0.0000	2
2026-02-12	-0.0078	6
2026-02-13	0.0000	2
2026-02-14	0.0875	4
2026-02-15	0.0642	5
2026-02-16	0.0833	3
2026-02-17	0.0725	2
2026-02-18	0.1000	5
2026-02-19	0.1566	5
2026-02-20	0.1810	5
2026-02-21	0.3000	2
2026-02-22	0.1670	3
2026-02-23	0.1380	8
2026-02-24	0.0197	19
2026-02-25	0.0000	1
2026-02-26	0.0540	4
2026-02-27	0.1435	4
2026-02-28	-0.0125	6
2026-03-01	0.0670	8
2026-03-02	0.0562	8
2026-03-03	0.0059	8
2026-03-04	0.1389	8
