Date	Sentiment_Daily	News_Volume
2025-10-02	0.0000	1
2025-10-22	-0.1040	1
2025-11-14	0.0000	1
2025-11-17	0.0000	1
2025-11-24	0.0000	1
2025-12-03	0.0000	1
2025-12-15	0.0000	1
2025-12-18	0.0000	1
2025-12-19	0.0000	1
2025-12-23	0.0000	1
2025-12-29	0.1000	2
2026-01-01	-0.3330	1
2026-01-02	-0.0665	2
2026-01-15	0.0000	1
2026-01-19	0.0000	1
2026-01-21	0.2000	1
2026-01-22	0.0000	1
2026-01-23	0.0000	1
2026-01-27	0.0000	2
2026-01-28	0.0965	4
2026-01-29	0.0000	1
2026-01-31	0.0000	1
2026-02-01	-0.0140	1
2026-02-02	-0.8750	1
2026-02-03	-0.1110	1
2026-02-04	0.0340	4
2026-02-06	0.4000	1
2026-02-10	0.1360	1
2026-02-11	0.5000	1
2026-02-12	0.0000	1
2026-02-13	0.1250	4
2026-02-14	0.0000	1
2026-02-15	-0.0111	9
2026-02-16	0.1800	16
2026-02-17	0.0250	15
2026-02-18	0.0207	35
2026-02-19	-0.0268	19
2026-02-20	0.0841	32
2026-02-21	0.2427	3
2026-02-22	0.0650	22
2026-02-23	0.0944	30
2026-02-24	0.0555	12
2026-02-25	0.1860	1
2026-02-26	0.0470	1
2026-02-27	0.0488	49
2026-02-28	0.0000	3
2026-03-01	0.0123	7
2026-03-02	0.0879	37
2026-03-03	0.2365	2
2026-03-04	0.0775	50
2026-03-05	0.0177	40
2026-03-06	0.2500	1
2026-03-07	0.2000	1
2026-03-08	0.0581	26
2026-03-09	0.0704	31
2026-03-10	-0.0040	4
2026-03-11	0.0761	62
2026-03-12	0.1427	4
2026-03-13	0.0662	47
2026-03-14	0.0335	19
2026-03-15	0.0526	14
2026-03-16	0.0480	48
2026-03-17	0.1296	8
2026-03-18	0.0500	2
2026-03-19	-0.0750	4
2026-03-20	0.2380	1
2026-03-21	0.2690	5
2026-03-22	0.1435	2
2026-03-23	0.0069	47
2026-03-24	0.1402	5
2026-03-25	0.0908	41
2026-03-26	0.1090	3
2026-03-27	0.0500	1
2026-03-28	0.0501	18
2026-03-29	0.0738	12
2026-03-30	0.0176	45
2026-03-31	0.0515	52
2026-04-01	0.1172	45
2026-04-02	0.0686	5
2026-04-03	0.1095	2
2026-04-04	0.0000	3
2026-04-05	0.0227	6
2026-04-06	0.0707	66
2026-04-07	0.0773	61
2026-04-08	0.0000	1
2026-04-09	0.0721	58
2026-04-10	0.0889	34
2026-04-11	0.0323	3
2026-04-12	0.0770	4
2026-04-13	0.0410	23
2026-04-14	0.1187	46
2026-04-15	0.0568	75
2026-04-16	0.1432	56
2026-04-17	0.0160	2
2026-04-18	0.0814	10
2026-04-19	0.0950	15
2026-04-20	0.0878	67
2026-04-21	0.0367	58
2026-04-22	0.0487	19
2026-04-23	0.0625	85
2026-04-24	-0.2010	2
2026-04-25	0.0000	7
2026-04-26	0.1000	7
2026-04-27	0.0369	24
2026-04-28	0.0573	45
2026-04-29	0.0926	35
2026-04-30	0.1443	4
2026-05-01	0.0250	12
2026-05-02	0.0536	7
2026-05-03	0.0443	15
2026-05-04	0.0734	39
2026-05-05	0.1845	15
2026-05-06	0.0462	49
2026-05-07	0.0350	48
2026-05-08	-0.0113	14
2026-05-09	0.1491	8
2026-05-10	0.2500	2
2026-05-11	0.1142	46
2026-05-12	0.0750	2
2026-05-13	0.0317	31
2026-05-14	0.0903	41
2026-05-15	-0.0030	4
2026-05-16	0.1200	5
2026-05-17	-0.0446	16
2026-05-18	0.0621	20
2026-05-19	0.0369	60
2026-05-20	0.0423	63
2026-05-21	0.0935	4
2026-05-22	0.0045	46
2026-05-23	0.1180	12
2026-05-24	0.0351	11
2026-05-25	0.0143	13
2026-05-26	0.1129	39
2026-05-27	0.0813	21
2026-05-28	0.0355	16
2026-05-29	0.0903	52
2026-05-30	0.0778	8
2026-05-31	0.0138	6
2026-06-01	0.0365	42
2026-06-02	0.1210	5
2026-06-03	0.0611	52
2026-06-04	0.0290	1
2026-06-05	0.0547	63
2026-06-06	0.1033	26
2026-06-07	0.0762	9
2026-06-08	0.0017	19
2026-06-09	0.0539	49
2026-06-10	0.1652	13
2026-06-11	0.1120	16
2026-06-12	0.1870	51
2026-06-13	0.0290	7
2026-06-14	0.0917	10
2026-06-15	0.1422	46
