Metric	Value
52WeekChange	0.56433356
SandP52WeekChange	0.14293182
address1	El Trovador 4285
address2	6th Floor Las Condes
allTimeHigh	115.76
allTimeLow	1.54333
ask	0.0
askSize	300
averageAnalystRating	2.2 - Buy
averageDailyVolume10Day	1107190
averageDailyVolume3Month	966630
averageVolume	966630
averageVolume10days	1107190
beta	1.016
bid	0.0
bidSize	100
bookValue	22.095
city	Santiago
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Ricardo  Ramos Rodríguez', 'title': 'General Manager', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gerardo  Illanes G.', 'title': 'CFO & VP of Finance', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Nelson  Torres', 'title': 'Vice President of Operations, Mine & Leaching, SQM, Iodine and Plant Nutrition', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Irina  Axenova', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gonzalo  Aguirre T.', 'title': 'VP of Legal & General Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ana Maria Munoz', 'title': 'Risk, Compliance & Internal Audit Manager', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Trinidad  Reyes', 'title': 'Director of Development', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Rodrigo  Jasen', 'title': 'Vice President People & Culture', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carlos  Diaz Ortiz', 'title': 'General Manager of Nova Andino Lithium', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Pablo Andres Altimiras Ceardi', 'title': 'General Manager of Iodine - Plant Nutrition Division', 'exercisedValue': 0, 'unexercisedValue': 0}]
corporateActions	[]
country	Chile
cryptoTradeable	False
currency	USD
currentPrice	69.53
currentRatio	2.605
customPriceAlertConfidence	HIGH
dateShortInterest	1788134400
dayHigh	70.17
dayLow	68.5
debtToEquity	61.25
discount_to_intrinsic_value	72.15
displayName	Sociedad Química y Minera de Chile
dividendDate	1789948800
dividendRate	2.43
dividendYield	3.58
earningsCallTimestampEnd	1795032000
earningsCallTimestampStart	1795032000
earningsGrowth	6.464
earningsQuarterlyGrowth	6.464
earningsTimestamp	1794945600
earningsTimestampEnd	1794945600
earningsTimestampStart	1794945600
ebitda	3004026112
ebitdaMargins	0.44667
enterpriseToEbitda	7.72
enterpriseToRevenue	3.448
enterpriseValue	23190663168
epsCurrentYear	7.42671
epsForward	6.9367
epsTrailingTwelveMonths	4.86
eps_normalized_growth	5.197776405601001
esgPopulated	False
exDividendDate	1788825600
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	72.858
fiftyDayAverageChange	-3.328003
fiftyDayAverageChangePercent	-0.045677934
fiftyTwoWeekChangePercent	56.433357
fiftyTwoWeekHigh	98.0
fiftyTwoWeekHighChange	-28.470001
fiftyTwoWeekHighChangePercent	-0.2905102
fiftyTwoWeekLow	40.58
fiftyTwoWeekLowChange	28.949997
fiftyTwoWeekLowChangePercent	0.7134055
fiftyTwoWeekRange	40.58 - 98.0
financialCurrency	USD
firstTradeDateMilliseconds	748618200000
fiveYearAvgDividendYield	5.28
floatShares	104334922
forwardEps	6.9367
forwardPE	10.023499
freeCashflow	2618803968
fullExchangeName	NYSE
fullTimeEmployees	7637
fulldayChange	1.81
fulldayChangePercent	2.67277
fulldayPrice	69.1668
gmtOffSetMilliseconds	-14400000
graham_intrinsic_value	249.69
grossMargins	0.42168
grossProfits	2835975936
hasPrePostMarketData	True
heldPercentInsiders	0.0
heldPercentInstitutions	0.33683
impliedSharesOutstanding	285637808
industry	Specialty Chemicals
industryDisp	Specialty Chemicals
industryKey	specialty-chemicals
irWebsite	http://ir.sqm.com/English/investor-relation/default.aspx
isEarningsDateEstimate	False
language	en-US
lastDividendDate	1788825600
lastDividendValue	1.435
lastFiscalYearEnd	1767139200
lastSplitDate	1461715200
lastSplitFactor	1027:1000
longBusinessSummary	Sociedad Química y Minera de Chile S.A. produces and sells specialty plant nutrients, and iodine and its derivatives in Chile, Latin America, the Caribbean, Europe, North America, Asia, and internationally. It offers potassium nitrate, sodium nitrate, specialty blends, and other specialty fertilizers under the Ultrasol, Qrop, Speedfol, Allganic, Ultrasoline, Prop, and Prohydric brands. The company also provides iodine and its derivatives for use in medical, agricultural, industrial, and human and animal nutrition products comprising x-ray contrast media, biocides, antiseptics and disinfectants, pharmaceutical intermediates, polarizing films for LCD and LED screens, chemicals, organic compounds, and pigments, as well as added to edible salt to prevent iodine deficiency disorders. In addition, it produces lithium carbonate and lithium hydroxide which are used in the production of cathode material for, secondary batteries; lithium chloride; and basic lithium chemicals and lithium derivatives used in lubricating greases for heat-resistant glass, chips for the ceramic and glazing industry, and air conditioning chemicals, as well as other pharmaceutical syntheses and metal alloys. Further, the company produces potassium sulfate; and potassium chloride which are used to nourish various crops. Additionally, it produces and markets industrial chemicals, such as sodium nitrate mainly used in the production of glass and explosives, metal processing and recycling, and production of insulating materials and adhesives; potassium nitrate used as a raw material to produce frits and special ty glass, as well as in the enamel, metal treatment, and pyrotechnic sectors; solar salts used as a thermal storage medium in solar power generation plants; and potassium chloride as an additive in oil drilling and food processing sectors, as well as sells third-party fertilizers. Sociedad Química y Minera de Chile S.A. was founded in 1926 and is headquartered in Santiago, Chile.
longName	Sociedad Química y Minera de Chile S.A.
market	us_market
marketCap	19860398080
marketState	POST
maxAge	86400
messageBoardId	finmb_393339
mostRecentQuarter	1782777600
netIncomeToCommon	1386923008
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	19343392357
numberOfAnalystOpinions	18
open	69.51
operatingCashflow	2768048128
operatingMargins	0.48824
payoutRatio	0.21190001
pegRatio	0.31
phone	56 22 425 2000
postMarketChange	-0.36319733
postMarketChangePercent	-0.5223606
postMarketPrice	69.1668
postMarketTime	1790021562
previousClose	67.72
priceEpsCurrentYear	9.362153
priceHint	2
priceToBook	3.1468658
priceToSalesTrailing12Months	2.953029
profitMargins	0.20622
quickRatio	1.898
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	buy
recommendationMean	2.22222
region	US
regularMarketChange	1.81
regularMarketChangePercent	2.67277
regularMarketDayHigh	70.17
regularMarketDayLow	68.5
regularMarketDayRange	68.5 - 70.17
regularMarketOpen	69.51
regularMarketPreviousClose	67.72
regularMarketPrice	69.53
regularMarketTime	1790020803
regularMarketVolume	1528883
returnOnAssets	0.11553001
returnOnEquity	0.2182
revenueGrowth	1.367
revenuePerShare	23.545
sector	Basic Materials
sectorDisp	Basic Materials
sectorKey	basic-materials
sharesOutstanding	142818904
sharesPercentSharesOut	0.0083
sharesShort	2448847
sharesShortPreviousMonthDate	1785456000
sharesShortPriorMonth	2576704
shortName	Sociedad Quimica y Minera S.A.
shortRatio	2.58
sourceInterval	15
symbol	SQM
targetHighPrice	110.0
targetLowPrice	44.35
targetMeanPrice	84.78056
targetMedianPrice	86.5
totalCash	4349360128
totalCashPerShare	15.227
totalDebt	5314345984
totalRevenue	6725432832
tradeable	False
trailingAnnualDividendRate	1.435
trailingAnnualDividendYield	0.021190194
trailingEps	4.86
trailingPE	14.306583
trailingPegRatio	0.312
triggerable	True
twoHundredDayAverage	76.5603
twoHundredDayAverageChange	-7.030304
twoHundredDayAverageChangePercent	-0.09182701
typeDisp	Equity
volume	1528883
website	https://www.sqm.com
