Date	Shares	Amount	BuyFlag
2026-03-03	136558.0	6856167.51	0
2026-03-04	83832.0	4191600.0	0
2026-03-05	110000.0	5485600.0	0
2026-03-12	94000.0	4412642.0	0
2026-03-13	65.0	495.96	0
2026-03-13	65.0	503.41	1
2026-03-19	50.0	526.5	0
2026-03-19	50.0	528.5	1
2026-04-02	3359.0	29156.12	0
2026-04-02	3359.0	29156.12	1
2026-04-30	407.0	5018.31	1
2026-05-05	126756.0	6718701.78	0
2026-05-08	407.0	5026.45	0
2026-05-14	407.0	5018.31	0
2026-05-15	407.0	4965.4	1
2026-05-18	1000.0	10610.0	1
2026-05-19	4000.0	44655.0	0
2026-05-19	3000.0	33840.0	1
2026-05-20	3880.0	37340.16	0
2026-05-20	3880.0	37833.4	1
2026-06-11	15.0	0.15	0
2026-06-11	7.0	0.09	1
2026-07-16	437.0	2856.19	0
2026-07-17	437.0	2857.98	1
2026-07-24	9.0	91.58	0
2026-07-24	9.0	92.11	1
2026-07-31	5.0	51.62	0
2026-08-03	31.0	317.95	0
2026-08-03	36.0	367.61	1
2026-08-04	3.0	30.790000000000003	0
2026-08-04	3.0	30.56	1
2026-08-10	12740.0	156956.80000000002	0
2026-08-10	12740.0	156574.6	1
