Metric	Value
52WeekChange	0.7779888
SandP52WeekChange	0.21843708
address1	14701 Charlson Road
allTimeHigh	203.34
allTimeLow	3.59375
ask	168.82
askSize	2
auditRisk	1
averageAnalystRating	2.0 - Buy
averageDailyVolume10Day	1581030
averageDailyVolume3Month	2310424
averageVolume	2310424
averageVolume10days	1581030
beta	0.903
bid	168.24
bidSize	4
boardRisk	5
bookValue	15.584
city	Eden Prairie
companyOfficers	[{'maxAge': 1, 'name': 'Mr. David P. Bozeman', 'age': 57, 'title': 'President, CEO & Director', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 4061566, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Damon J. Lee', 'age': 46, 'title': 'Chief Financial Officer', 'yearBorn': 1979, 'fiscalYear': 2025, 'totalPay': 1969598, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Dorothy G. Capers', 'age': 63, 'title': 'Chief Legal Officer & Corporate Secretary', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 1466255, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael J. Short', 'age': 55, 'title': 'President of Global Freight Forwarding', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 1599674, 'exercisedValue': 283208, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Arun D. Rajan', 'age': 56, 'title': 'Chief Strategy & Innovation Officer', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 2876255, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael W. Neill', 'age': 53, 'title': 'Chief Technology Officer', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Charles S. Ives', 'age': 53, 'title': 'Senior Director of Investor Relations', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Duncan  Burns', 'age': 48, 'title': 'Chief Communications & Marketing Officer', 'yearBorn': 1977, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Angela K. Freeman', 'age': 57, 'title': 'Chief Human Resources & ESG Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 735596, 'exercisedValue': 0, 'unexercisedValue': 173737}, {'maxAge': 1, 'name': 'Mr. Jordan T. Kass', 'age': 52, 'title': 'President of Managed Services', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	8
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	168.5
currentRatio	1.528
customPriceAlertConfidence	HIGH
dateShortInterest	1773360000
dayHigh	170.78
dayLow	166.58
debtToEquity	75.604
discount_to_intrinsic_value	-221.94
displayName	C.H. Robinson Worldwide
dividendDate	1775088000
dividendRate	2.52
dividendYield	1.5
earningsCallTimestampEnd	1769639400
earningsCallTimestampStart	1769639400
earningsGrowth	-0.085
earningsQuarterlyGrowth	-0.087
earningsTimestamp	1769634000
earningsTimestampEnd	1777492800
earningsTimestampStart	1777492800
ebitda	874992000
ebitdaMargins	0.0539
enterpriseToEbitda	24.254
enterpriseToRevenue	1.307
enterpriseValue	21222125568
epsCurrentYear	6.04342
epsForward	7.16099
epsTrailingTwelveMonths	4.83
eps_normalized_growth	0.010450137245218372
esgPopulated	False
exDividendDate	1772755200
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	180.6694
fiftyDayAverageChange	-12.169403
fiftyDayAverageChangePercent	-0.0673573
fiftyTwoWeekChangePercent	77.79888
fiftyTwoWeekHigh	203.34
fiftyTwoWeekHighChange	-34.839996
fiftyTwoWeekHighChangePercent	-0.17133863
fiftyTwoWeekLow	84.68
fiftyTwoWeekLowChange	83.82
fiftyTwoWeekLowChangePercent	0.9898441
fiftyTwoWeekRange	84.68 - 203.34
financialCurrency	USD
firstTradeDateMilliseconds	877008600000
fiveYearAvgDividendYield	2.31
floatShares	118139232
forwardEps	7.16099
forwardPE	23.530266
freeCashflow	742472640
fullExchangeName	NasdaqGS
fullTimeEmployees	11736
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1775001600
graham_intrinsic_value	52.34
grossMargins	0.08550999
grossProfits	1388044032
hasPrePostMarketData	True
heldPercentInsiders	0.0039500003
heldPercentInstitutions	1.03625
impliedSharesOutstanding	118620834
industry	Integrated Freight & Logistics
industryDisp	Integrated Freight & Logistics
industryKey	integrated-freight-logistics
irWebsite	http://investor.chrobinson.com/phoenix.zhtml?c=97366&p=irol-IRHome
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1772755200
lastDividendValue	0.63
lastFiscalYearEnd	1767139200
lastSplitDate	1129507200
lastSplitFactor	2:1
longBusinessSummary	C.H. Robinson Worldwide, Inc., together with its subsidiaries, provides freight transportation and related logistics and supply chain services in the United States and internationally. It operates in two segments, North American Surface Transportation and Global Forwarding. The company offers transportation and logistics services, such as truckload; less than truckload transportation brokerage services, which include the shipment of single or multiple pallets of freight; intermodal transportation that comprises the shipment service of freight in containers or trailers by a combination of truck and rail; and non-vessel operating common carrier and freight forwarding services, as well as organizes indirect air carrier and freight forwarder providing door-to-door services. It also provides customs brokerage services; and other logistics services, such as fee-based managed, warehousing, supply chain consulting and optimization services, and other services. In addition, the company is involved in the buying, selling, and/or marketing of fresh fruits, vegetables, and other value-added perishable items under the Robinson Fresh trade name. Further, the company offers transportation management and other surface transportation services. It provides fresh produce to grocery retailers, restaurants, produce wholesalers. C.H. Robinson Worldwide, Inc. was founded in 1905 and is headquartered in Eden Prairie, Minnesota.
longName	C.H. Robinson Worldwide, Inc.
market	us_market
marketCap	19987609600
marketState	PREPRE
maxAge	86400
messageBoardId	finmb_368470
mostRecentQuarter	1767139200
netIncomeToCommon	587081024
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	19848366557
numberOfAnalystOpinions	25
open	167.7
operatingCashflow	914518976
operatingMargins	0.05071
overallRisk	7
payoutRatio	0.5155
pegRatio	2.742
phone	952 937 8500
postMarketChange	-0.29429626
postMarketChangePercent	-0.17465654
postMarketPrice	168.2057
postMarketTime	1775085612
previousClose	166.07
priceEpsCurrentYear	27.881565
priceHint	2
priceToBook	10.812372
priceToSalesTrailing12Months	1.2313129
profitMargins	0.036170002
quickRatio	1.462
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	2.03846
region	US
regularMarketChange	2.42999
regularMarketChangePercent	1.46323
regularMarketDayHigh	170.78
regularMarketDayLow	166.58
regularMarketDayRange	166.58 - 170.78
regularMarketOpen	167.7
regularMarketPreviousClose	166.07
regularMarketPrice	168.5
regularMarketTime	1775073603
regularMarketVolume	1442966
returnOnAssets	0.10045
returnOnEquity	0.32911
revenueGrowth	-0.065
revenuePerShare	135.001
sector	Industrials
sectorDisp	Industrials
sectorKey	industrials
shareHolderRightsRisk	8
sharesOutstanding	117850413
sharesPercentSharesOut	0.063200004
sharesShort	7491111
sharesShortPreviousMonthDate	1770940800
sharesShortPriorMonth	7384916
shortName	C.H. Robinson Worldwide, Inc.
shortPercentOfFloat	0.0723
shortRatio	3.42
sourceInterval	15
state	MN
symbol	CHRW
targetHighPrice	225.0
targetLowPrice	90.0
targetMeanPrice	192.72
targetMedianPrice	202.0
totalCash	160871008
totalCashPerShare	1.356
totalDebt	1395385984
totalRevenue	16232763392
tradeable	False
trailingAnnualDividendRate	2.49
trailingAnnualDividendYield	0.014993677
trailingEps	4.83
trailingPE	34.886127
trailingPegRatio	2.5458
triggerable	True
twoHundredDayAverage	144.91655
twoHundredDayAverageChange	23.58345
twoHundredDayAverageChangePercent	0.16273814
typeDisp	Equity
volume	1442966
website	https://www.chrobinson.com
zip	55347
