Metric	Value
52WeekChange	0.18859804
SandP52WeekChange	0.3206551
address1	300 Cadwell Drive
allTimeHigh	99.42
allTimeLow	5.5
ask	69.28
askSize	200
auditRisk	5
averageAnalystRating	2.4 - Buy
averageDailyVolume10Day	2143720
averageDailyVolume3Month	2675780
averageVolume	2675780
averageVolume10days	2143720
beta	0.776
bid	68.85
bidSize	200
boardRisk	6
bookValue	43.145
city	Springfield
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Joseph R. Nolan Jr.', 'age': 61, 'title': 'President, CEO & Chairman', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 4484256, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John M. Moreira CPA', 'age': 63, 'title': 'Executive VP. CFO & Treasurer', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 2205017, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Paul  Chodak III', 'age': 61, 'title': 'Executive VP & COO', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 1922239, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gregory B. Butler Esq., J.D.', 'age': 67, 'title': 'Executive VP & General Counsel', 'yearBorn': 1958, 'fiscalYear': 2025, 'totalPay': 1459424, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James W. Hunt III, J.D.', 'age': 53, 'title': 'Executive VP of Corporate Relations & Sustainability and Secretary', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 1356903, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jay S. Buth', 'age': 55, 'title': 'VP, Controller & Chief Accounting Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Rima  Hyder', 'age': 49, 'title': 'Vice President of Investor Relations', 'yearBorn': 1976, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Duncan R. MacKay J.D.', 'title': 'Chief Compliance Officer & Deputy General Counsel', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Susan L. Sgroi', 'age': 60, 'title': 'Executive VP of Human Resources & Information Technology', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 1069885, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Penelope  McLean-Conner', 'age': 61, 'title': 'Executive Vice President of Customer Experience & Energy Strategy', 'yearBorn': 1964, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	10
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	68.77
currentRatio	0.65
customPriceAlertConfidence	HIGH
dateShortInterest	1774915200
dayHigh	69.22
dayLow	68.13
debtToEquity	184.946
discount_to_intrinsic_value	74.75
dividendDate	1774915200
dividendRate	3.15
dividendYield	4.56
earningsCallTimestampEnd	1770991200
earningsCallTimestampStart	1770991200
earningsGrowth	4.662
earningsQuarterlyGrowth	4.81
earningsTimestamp	1770930000
earningsTimestampEnd	1777579200
earningsTimestampStart	1777579200
ebitda	4696466944
ebitdaMargins	0.34667
enterpriseToEbitda	11.962
enterpriseToRevenue	4.147
enterpriseValue	56177238016
epsCurrentYear	4.80061
epsForward	5.09726
epsTrailingTwelveMonths	4.56
eps_normalized_growth	2.3602221928335805
esgPopulated	False
exDividendDate	1772668800
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	71.1112
fiftyDayAverageChange	-2.3412018
fiftyDayAverageChangePercent	-0.03292311
fiftyTwoWeekChangePercent	18.859804
fiftyTwoWeekHigh	76.41
fiftyTwoWeekHighChange	-7.640007
fiftyTwoWeekHighChangePercent	-0.099987
fiftyTwoWeekLow	55.56
fiftyTwoWeekLowChange	13.209995
fiftyTwoWeekLowChangePercent	0.23776089
fiftyTwoWeekRange	55.56 - 76.41
financialCurrency	USD
firstTradeDateMilliseconds	99153000000
fiveYearAvgDividendYield	3.8
floatShares	374963406
forwardEps	5.09726
forwardPE	13.491562
freeCashflow	761494400
fullExchangeName	NYSE
fullTimeEmployees	10731
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1775001600
graham_intrinsic_value	272.33
grossMargins	0.53622
grossProfits	7264293888
hasPrePostMarketData	True
heldPercentInsiders	0.00177
heldPercentInstitutions	0.8758
impliedSharesOutstanding	375845345
industry	Utilities - Regulated Electric
industryDisp	Utilities - Regulated Electric
industryKey	utilities-regulated-electric
irWebsite	http://www.nu.com/investors/default.asp
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1772668800
lastDividendValue	0.788
lastFiscalYearEnd	1767139200
longBusinessSummary	Eversource Energy, a public utility holding company, engages in the energy delivery business. The company operates through Electric Distribution, Electric Transmission, Natural Gas Distribution, and Water Distribution segments. It is involved in the transmission and distribution of electricity; solar power facilities; and distribution of natural gas. The company also operates regulated water utilities that provides water services to residential, commercial, industrial, municipal and fire protection, and other customers in Connecticut, Massachusetts, and New Hampshire. The company was formerly known as Northeast Utilities and changed its name to Eversource Energy in April 2015. Eversource Energy was incorporated in 1927 and is headquartered in Springfield, Massachusetts.
longName	Eversource Energy
market	us_market
marketCap	25846882304
marketState	POST
maxAge	86400
messageBoardId	finmb_292525
mostRecentQuarter	1767139200
netIncomeToCommon	1692371968
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	25937087258
numberOfAnalystOpinions	13
open	68.59
operatingCashflow	4113572096
operatingMargins	0.22137
overallRisk	9
payoutRatio	0.66010004
phone	800 286 5000
postMarketChange	0.0
postMarketChangePercent	0.0
postMarketPrice	68.77
postMarketTime	1776290793
previousClose	69.01
priceEpsCurrentYear	14.325262
priceHint	2
priceToBook	1.5939274
priceToSalesTrailing12Months	1.9079071
profitMargins	0.124919996
quickRatio	0.289
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	2.4375
region	US
regularMarketChange	-0.240005
regularMarketChangePercent	-0.347784
regularMarketDayHigh	69.22
regularMarketDayLow	68.13
regularMarketDayRange	68.13 - 69.22
regularMarketOpen	68.59
regularMarketPreviousClose	69.01
regularMarketPrice	68.77
regularMarketTime	1776283202
regularMarketVolume	1119452
returnOnAssets	0.031689998
returnOnEquity	0.10777
revenueGrowth	0.134
revenuePerShare	36.53
sector	Utilities
sectorDisp	Utilities
sectorKey	utilities
shareHolderRightsRisk	3
sharesOutstanding	375845345
sharesPercentSharesOut	0.0231
sharesShort	8663136
sharesShortPreviousMonthDate	1772150400
sharesShortPriorMonth	7132284
shortName	Eversource Energy (D/B/A)
shortPercentOfFloat	0.0304
shortRatio	3.14
sourceInterval	15
state	MA
symbol	ES
syntheticPEG	0.02893942942942943
targetHighPrice	87.0
targetLowPrice	57.0
targetMeanPrice	73.15385
targetMedianPrice	74.0
totalCash	135351008
totalCashPerShare	0.36
totalDebt	30243997696
totalRevenue	13547243520
tradeable	False
trailingAnnualDividendRate	3.01
trailingAnnualDividendYield	0.043616865
trailingEps	4.56
trailingPE	15.08114
trailingPegRatio	1.005
triggerable	True
twoHundredDayAverage	68.7697
twoHundredDayAverageChange	0.0002975464
twoHundredDayAverageChangePercent	4.3267078e-06
typeDisp	Equity
volume	1119452
website	https://www.eversource.com
zip	01104
