Metric	Value
52WeekChange	0.70000005
SandP52WeekChange	0.19179821
address1	The Mille
address2	8th Floor (East) 1000 Great West Road
allTimeHigh	184.64
allTimeLow	10.535
ask	152.5
askSize	400
auditRisk	2
averageAnalystRating	1.2 - Strong Buy
averageDailyVolume10Day	1758710
averageDailyVolume3Month	2089595
averageVolume	2089595
averageVolume10days	1758710
beta	1.364
bid	151.51
bidSize	100
boardRisk	2
bookValue	24.632
city	London
companyOfficers	[{'maxAge': 1, 'name': 'Ms. Beth A. Wozniak', 'age': 61, 'title': 'CEO & Chairman of the Board', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 3790404, 'exercisedValue': 3447543, 'unexercisedValue': 67121280}, {'maxAge': 1, 'name': 'Mr. Gary L. Corona', 'age': 50, 'title': 'Executive VP & CFO', 'yearBorn': 1975, 'fiscalYear': 2025, 'totalPay': 1653994, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Aravind  Padmanabhan Ph.D.', 'age': 56, 'title': 'Executive VP & CTO', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 1423773, 'exercisedValue': 2872684, 'unexercisedValue': 2364232}, {'maxAge': 1, 'name': 'Ms. Lynnette R. Heath', 'age': 57, 'title': 'Executive VP & Chief HR Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 1328279, 'exercisedValue': 4354491, 'unexercisedValue': 5108480}, {'maxAge': 1, 'name': 'Ms. Sara E. Zawoyski', 'age': 50, 'title': 'President of Systems Protection', 'yearBorn': 1975, 'fiscalYear': 2025, 'totalPay': 1665620, 'exercisedValue': 12700876, 'unexercisedValue': 3503183}, {'maxAge': 1, 'name': 'Mr. Brian  Coleman', 'age': 40, 'title': 'President of Electrical Connections', 'yearBorn': 1985, 'fiscalYear': 2025, 'totalPay': 964638, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Randolph A. Wacker', 'age': 60, 'title': 'Senior VP, Chief Accounting Officer & Treasurer', 'yearBorn': 1965, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tony  Riter', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Martha Claire Bennett', 'age': 52, 'title': 'Executive VP & Chief Marketing Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 939663, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert J. Van Der Kolk', 'age': 56, 'title': 'President of EMEA & APAC', 'yearBorn': 1969, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	2
corporateActions	[]
country	United Kingdom
cryptoTradeable	False
currency	USD
currentPrice	151.98
currentRatio	1.8
customPriceAlertConfidence	HIGH
dateShortInterest	1785456000
dayHigh	156.83
dayLow	151.82
debtToEquity	40.957
discount_to_intrinsic_value	23.08
displayName	nVent Electric
dividendDate	1786060800
dividendRate	0.84
dividendYield	0.55
earningsCallTimestampEnd	1785502800
earningsCallTimestampStart	1785502800
