Metric	Value
52WeekChange	0.08390701
SandP52WeekChange	0.16670573
address1	Lilly Corporate Center
allTimeHigh	1133.95
allTimeLow	2.039063
ask	1002.64
askSize	240
auditRisk	8
averageAnalystRating	1.7 - Buy
averageDailyVolume10Day	3161630
averageDailyVolume3Month	3216261
averageVolume	3216261
averageVolume10days	3161630
beta	0.434
bid	1001.87
bidSize	120
boardRisk	6
bookValue	29.655
city	Indianapolis
companyOfficers	[{'maxAge': 1, 'name': 'Mr. David A. Ricks', 'age': 57, 'title': 'Chairman & CEO', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 7747119, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Lucas E. Montarce', 'age': 47, 'title': 'Executive VP & CFO', 'yearBorn': 1978, 'fiscalYear': 2024, 'totalPay': 1819075, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Daniel M. Skovronsky M.D., Ph.D.', 'age': 51, 'title': 'Chief Scientific & Product Officer and President of Lilly Research Laboratories', 'yearBorn': 1974, 'fiscalYear': 2024, 'totalPay': 4856979, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anat  Hakim J.D.', 'age': 56, 'title': 'Executive VP, General Counsel & Secretary', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 3316834, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jacob S. Van Naarden', 'age': 40, 'title': 'Executive VP & President of Lilly Oncology', 'yearBorn': 1985, 'fiscalYear': 2024, 'totalPay': 3006813, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gordon  Brooks', 'title': 'Group VP, Controller & Corporate Strategy', 'fiscalYear': 2024, 'totalPay': 1309448, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Donald A. Zakrowski', 'title': 'Senior VP of Finance & Chief Accounting Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Diogo  Rau', 'age': 50, 'title': 'Executive VP and Chief Information & Digital Officer', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 1056809, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael  Czapar', 'title': 'Director of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Eric  Dozier', 'age': 57, 'title': 'Executive VP & Chief People Officer', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1735603200
compensationRisk	6
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	1006.275
currentRatio	1.579
customPriceAlertConfidence	HIGH
dateShortInterest	1770940800
dayHigh	1015.6599
dayLow	993.66
debtToEquity	165.31
discount_to_intrinsic_value	32.46
dividendDate	1773100800
dividendRate	6.23
dividendYield	0.62
earningsCallTimestampEnd	1777557600
earningsCallTimestampStart	1777557600
earningsGrowth	0.514
earningsQuarterlyGrowth	0.505
earningsTimestamp	1777555800
earningsTimestampEnd	1777555800
earningsTimestampStart	1777555800
ebitda	31693000704
ebitdaMargins	0.48625
enterpriseToEbitda	29.562
enterpriseToRevenue	14.375
enterpriseValue	936917598208
epsCurrentYear	34.6594
epsForward	41.95889
epsTrailingTwelveMonths	22.98
eps_normalized_growth	0.8448927795754777
esgPopulated	False
exDividendDate	1770940800
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EST
executiveTeam	[]
fiftyDayAverage	1051.6848
fiftyDayAverageChange	-45.40979
fiftyDayAverageChangePercent	-0.043178137
fiftyTwoWeekChangePercent	8.390701
fiftyTwoWeekHigh	1133.95
fiftyTwoWeekHighChange	-127.67493
fiftyTwoWeekHighChangePercent	-0.112593085
fiftyTwoWeekLow	623.78
fiftyTwoWeekLowChange	382.495
fiftyTwoWeekLowChangePercent	0.6131889
fiftyTwoWeekRange	623.78 - 1133.95
financialCurrency	USD
firstTradeDateMilliseconds	76253400000
fiveYearAvgDividendYield	0.94
floatShares	890990023
forwardEps	41.95889
forwardPE	23.982405
freeCashflow	1951000064
fullExchangeName	NYSE
fullTimeEmployees	50000
gmtOffSetMilliseconds	-18000000
governanceEpochDate	1772323200
graham_intrinsic_value	1489.94
