Metric	Value
52WeekChange	0.23411846
SandP52WeekChange	0.27449715
address1	14600 Myford Road
allTimeHigh	179.47
allTimeLow	8.26
ask	19.26
askSize	2
auditRisk	6
averageAnalystRating	2.6 - Hold
averageDailyVolume10Day	34940680
averageDailyVolume3Month	29060325
averageVolume	29060325
averageVolume10days	34940680
beta	1.645
bid	16.8
bidSize	2
boardRisk	9
bookValue	3.494
city	Irvine
companyOfficers	[{'maxAge': 1, 'name': 'Dr. Robert Joseph Scaringe Ph.D.', 'age': 41, 'title': 'Founder, CEO & Chairman of the Board', 'yearBorn': 1984, 'fiscalYear': 2025, 'totalPay': 2536810, 'exercisedValue': 5851678, 'unexercisedValue': 71651376}, {'maxAge': 1, 'name': 'Ms. Claire Rauh McDonough', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1982, 'fiscalYear': 2025, 'totalPay': 925340, 'exercisedValue': 0, 'unexercisedValue': 727054}, {'maxAge': 1, 'name': 'Mr. Michael J. Callahan', 'age': 56, 'title': 'Chief Administrative Officer & Secretary', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 922840, 'exercisedValue': 0, 'unexercisedValue': 4010658}, {'maxAge': 1, 'name': 'Mr. Javier  Varela', 'age': 61, 'title': 'Chief Operations Officer', 'yearBorn': 1964, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sreela  Venkataratnam', 'title': 'Chief Accounting Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Marina  Hoffmann', 'title': 'Chief Communications Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert Scott Griffin', 'age': 60, 'title': 'Chief People Officer', 'yearBorn': 1965, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeff  Hammoud', 'title': 'Chief Design Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jimmy  Knauf', 'title': 'Executive Vice President of Facilities', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anisa Kamadoli Costa', 'title': 'Chief Sustainability Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	7
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	18.27
currentRatio	2.101
customPriceAlertConfidence	HIGH
dateShortInterest	1778803200
dayHigh	18.4299
dayLow	16.915
debtToEquity	118.153
displayName	Rivian Automotive
earningsCallTimestampEnd	1777582800
earningsCallTimestampStart	1777582800
earningsTimestamp	1777579200
earningsTimestampEnd	1777579200
earningsTimestampStart	1777579200
ebitda	-3032999936
ebitdaMargins	-0.54866004
enterpriseToEbitda	-7.327
enterpriseToRevenue	4.02
enterpriseValue	22221623296
epsCurrentYear	-2.42264
epsForward	-1.89023
epsTrailingTwelveMonths	-2.92
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	15.3392
fiftyDayAverageChange	2.9308004
fiftyDayAverageChangePercent	0.19106606
fiftyTwoWeekChangePercent	23.411846
fiftyTwoWeekHigh	22.69
fiftyTwoWeekHighChange	-4.42
fiftyTwoWeekHighChangePercent	-0.19479947
fiftyTwoWeekLow	11.57
fiftyTwoWeekLowChange	6.700001
fiftyTwoWeekLowChangePercent	0.5790839
fiftyTwoWeekRange	11.57 - 22.69
financialCurrency	USD
firstTradeDateMilliseconds	1636554600000
floatShares	784446222
forwardEps	-1.89023
forwardPE	-9.665491
freeCashflow	-1302749952
fullExchangeName	NasdaqGS
fullTimeEmployees	15232
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1780272000
grossMargins	0.01031
grossProfits	57000000
hasPrePostMarketData	True
heldPercentInsiders	0.37557998
heldPercentInstitutions	0.41944
impliedSharesOutstanding	1342866407
industry	Auto Manufacturers
industryDisp	Auto Manufacturers
industryKey	auto-manufacturers
ipoExpectedDate	2021-11-10
isEarningsDateEstimate	False
language	en-US
lastFiscalYearEnd	1767139200
longBusinessSummary	Rivian Automotive, Inc., together with its subsidiaries, develops, manufactures, and sells category-defining electric vehicles. It operates through two segments, Automotive, and Software and Services. The company offers consumer vehicles, including a two-row, five-passenger pickup truck under the R1T brand; and a three-row, seven-passenger sport utility vehicle under the R1S name. It also provides software and services, such as vehicle electrical architecture and software development, as well as Autonomy+, remarketing, vehicle repair and maintenance services, software subscriptions, vehicle accessories, financing, insurance, and other services. In addition, the company designs, develops, and manufactures the Rivian Adventure Network Direct Current fast chargers; and FleetOS, a proprietary, end-to-end centralized fleet management subscription platform. Further, it offers Rivian Commercial Van platform for Electric Delivery Van with collaboration with Amazon.com, Inc. Rivian Automotive, Inc. was founded in 2009 and is based in Irvine, California.
longName	Rivian Automotive, Inc.
market	us_market
marketCap	24534169600
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_144746614
mostRecentQuarter	1774915200
netIncomeToCommon	-3516999936
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	22761585598
numberOfAnalystOpinions	26
open	17.07
operatingCashflow	-1294000000
operatingMargins	-0.63794
overallRisk	9
payoutRatio	0.0
phone	888 748 4261
postMarketChange	-0.37000084
postMarketChangePercent	-2.0251825
postMarketPrice	17.9
postMarketTime	1780531197
previousClose	17.29
priceEpsCurrentYear	-7.54136
priceHint	2
priceToBook	5.2289643
priceToSalesTrailing12Months	4.4381638
profitMargins	-0.63622004
quickRatio	1.542
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	hold
recommendationMean	2.57692
region	US
regularMarketChange	0.98
regularMarketChangePercent	5.66801
regularMarketDayHigh	18.4299
regularMarketDayLow	16.915
regularMarketDayRange	16.915 - 18.4299
regularMarketOpen	17.07
regularMarketPreviousClose	17.29
regularMarketPrice	18.27
regularMarketTime	1780516801
regularMarketVolume	50341145
returnOnAssets	-0.16018999
returnOnEquity	-0.65691
revenueGrowth	0.114
revenuePerShare	4.554
sector	Consumer Cyclical
sectorDisp	Consumer Cyclical
sectorKey	consumer-cyclical
shareHolderRightsRisk	10
sharesOutstanding	1338953907
sharesPercentSharesOut	0.1082
sharesShort	145307835
sharesShortPreviousMonthDate	1776211200
sharesShortPriorMonth	143466528
shortName	Rivian Automotive, Inc.
shortPercentOfFloat	0.14109999
shortRatio	5.23
sourceInterval	15
state	CA
symbol	RIVN
syntheticPEG	-0.8478500877192982
targetHighPrice	25.0
targetLowPrice	9.0
targetMeanPrice	18.15385
targetMedianPrice	18.0
totalCash	4830000128
totalCashPerShare	3.832
totalDebt	5232999936
totalRevenue	5528000000
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	-2.92
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	15.4817
twoHundredDayAverageChange	2.7883005
twoHundredDayAverageChangePercent	0.18010299
typeDisp	Equity
volume	50341145
website	https://www.rivian.com
zip	92606
