Metric	Value
52WeekChange	0.5047543
SandP52WeekChange	0.1261568
address1	1550 Scenic Ave
address2	Suite 150
allTimeHigh	66.7
allTimeLow	3.735
ask	39.97
askSize	300
auditRisk	6
averageAnalystRating	1.3 - Strong Buy
averageDailyVolume10Day	717420
averageDailyVolume3Month	807666
averageVolume	807666
averageVolume10days	717420
beta	0.406
bid	39.89
bidSize	200
boardRisk	2
bookValue	26.261
city	Costa Mesa
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Gregory N. Roberts', 'age': 63, 'title': 'CEO & Director', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 1287246, 'exercisedValue': 1774070, 'unexercisedValue': 14400183}, {'maxAge': 1, 'name': 'Mr. Thor G. Gjerdrum', 'age': 58, 'title': 'President', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 873525, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brian  Aquilino', 'age': 51, 'title': 'Chief Operating Officer', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 455017, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Carol  Meltzer J.D.', 'age': 67, 'title': 'General Counsel, Secretary & Director', 'yearBorn': 1958, 'fiscalYear': 2025, 'totalPay': 405475, 'exercisedValue': 0, 'unexercisedValue': 259650}, {'maxAge': 1, 'name': 'Mr. Cary  Dickson CPA', 'age': 68, 'title': 'Executive VP & CFO', 'yearBorn': 1957, 'fiscalYear': 2025, 'totalPay': 312563, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Oscar  Carrasco', 'title': 'Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Steven H. Reiner', 'title': 'Executive Vice President of Capital Markets & Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Samantha V. Ettari', 'title': 'Assistant General Counsel, Global CCO & Chief Privacy Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David W. G. Madge', 'age': 65, 'title': 'Chief Marketing Officer', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 557873, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jamie  Meadows', 'title': 'President of AMST for Silver Towne Mint', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	8
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	40.08
currentRatio	1.213
customPriceAlertConfidence	HIGH
dateShortInterest	1773360000
dayHigh	40.58
dayLow	38.735
debtToEquity	129.618
displayName	Gold.com
dividendDate	1772582400
dividendRate	0.8
dividendYield	2.11
earningsCallTimestampEnd	1770327000
earningsCallTimestampStart	1770327000
earningsGrowth	0.704
earningsQuarterlyGrowth	0.774
earningsTimestamp	1770325200
earningsTimestampEnd	1778184000
earningsTimestampStart	1778184000
ebitda	86853000
ebitdaMargins	0.0055400003
enterpriseToEbitda	20.523
enterpriseToRevenue	0.114
enterpriseValue	1782507776
epsCurrentYear	4.34
epsTrailingTwelveMonths	0.48
esgPopulated	False
exDividendDate	1771545600
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
