Metric	Value
52WeekChange	0.33842576
SandP52WeekChange	0.1835649
address1	One Coca-Cola Plaza
allTimeHigh	92.49
allTimeLow	0.182292
ask	91.84
askSize	600
auditRisk	4
averageAnalystRating	1.8 - Buy
averageDailyVolume10Day	13384390
averageDailyVolume3Month	17705749
averageVolume	17705749
averageVolume10days	13384390
beta	0.342
bid	91.72
bidSize	800
boardRisk	9
bookValue	8.401
city	Atlanta
companyOfficers	[{'maxAge': 1, 'name': 'Mr. James Robert B. Quincey', 'age': 60, 'title': 'Executive Chairman', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 7231315, 'exercisedValue': 7605114, 'unexercisedValue': 59902496}, {'maxAge': 1, 'name': 'Mr. Henrique  Braun', 'age': 56, 'title': 'CEO & Director', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 4249503, 'exercisedValue': 1385757, 'unexercisedValue': 6500164}, {'maxAge': 1, 'name': 'Mr. John  Murphy', 'age': 63, 'title': 'President & CFO', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 3988074, 'exercisedValue': 1107465, 'unexercisedValue': 20311522}, {'maxAge': 1, 'name': 'Mr. Manuel Arroyo Prieto', 'age': 58, 'title': 'EVP, Chief Marketing & Customer Commercial Officer', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 2532132, 'exercisedValue': 0, 'unexercisedValue': 10408435}, {'maxAge': 1, 'name': 'Ms. Jennifer Kay Mann J.D.', 'age': 53, 'title': 'Senior Advisor', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 2343780, 'exercisedValue': 0, 'unexercisedValue': 5160516}, {'maxAge': 1, 'name': 'Ms. Erin L. May', 'age': 45, 'title': 'Senior VP, Chief Accounting Officer & Controller', 'yearBorn': 1980, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Nancy W. Quan', 'age': 59, 'title': 'Executive VP and Global Chief Technical & Innovation Officer', 'yearBorn': 1966, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Todd  Beiger', 'title': 'VP & Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Monica Howard Douglas', 'age': 52, 'title': 'Executive VP & Global General Counsel', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Beatriz R. Perez', 'age': 55, 'title': 'Executive VP & Global Chief of Communications, Sustainability and Strategic Partnerships Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	1
corporateActions	[{'header': 'Dividend', 'message': 'KO announced a cash dividend of $0.53 with an ex-date of Sep. 15, 2026', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1789444800000, 'amount': '0.53'}}]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	91.64
currentRatio	1.305
customPriceAlertConfidence	HIGH
dateShortInterest	1785456000
dayHigh	92.08
dayLow	91.3001
debtToEquity	115.519
discount_to_intrinsic_value	23.52
displayName	Coca-Cola
dividendDate	1790812800
dividendRate	2.12
dividendYield	2.3
earningsCallTimestampEnd	1785241800
earningsCallTimestampStart	1785241800
earningsGrowth	0.169
earningsQuarterlyGrowth	0.161
earningsTimestamp	1785241800
earningsTimestampEnd	1792499400
earningsTimestampStart	1792499400
ebitda	16997999616
ebitdaMargins	0.33909
enterpriseToEbitda	25.053
enterpriseToRevenue	8.495
enterpriseValue	425846505472
epsCurrentYear	3.30148
epsForward	3.52638
epsTrailingTwelveMonths	3.33
eps_normalized_growth	0.1496746380423466
esgPopulated	False
exDividendDate	1789430400
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	84.501
fiftyDayAverageChange	7.139
fiftyDayAverageChangePercent	0.084484205
fiftyTwoWeekChangePercent	33.842575
fiftyTwoWeekHigh	92.49
fiftyTwoWeekHighChange	-0.8499985
fiftyTwoWeekHighChangePercent	-0.009190166
fiftyTwoWeekLow	65.35
fiftyTwoWeekLowChange	26.29
fiftyTwoWeekLowChangePercent	0.40229535
fiftyTwoWeekRange	65.35 - 92.49
financialCurrency	USD
firstTradeDateMilliseconds	-252322200000
fiveYearAvgDividendYield	2.87
floatShares	3874015338
forwardEps	3.52638
forwardPE	25.986988
freeCashflow	5218749952
fullExchangeName	NYSE
fullTimeEmployees	65900
fulldayChange	-0.40999603
fulldayChangePercent	-0.44569632
fulldayPrice	91.58
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1785542400
graham_intrinsic_value	119.82
grossMargins	0.61888003
grossProfits	31024001024
hasPrePostMarketData	True
heldPercentInsiders	0.098950006
heldPercentInstitutions	0.6834
impliedSharesOutstanding	4302549243
industry	Beverages - Non-Alcoholic
industryDisp	Beverages - Non - Alcoholic
industryKey	beverages-non-alcoholic
irWebsite	http://www.coca-colacompany.com/investors/
isEarningsDateEstimate	False
language	en-US
lastDividendDate	1781481600
lastDividendValue	0.53
lastFiscalYearEnd	1767139200
lastSplitDate	1344816000
lastSplitFactor	2:1
