Metric	Value
52WeekChange	-0.52536786
SandP52WeekChange	0.16864312
address1	1850 Towers Crescent Plaza
allTimeHigh	543.0
allTimeLow	0.42
ask	143.61
askSize	1
auditRisk	10
averageAnalystRating	1.3 - Strong Buy
averageDailyVolume10Day	21629510
averageDailyVolume3Month	22034625
averageVolume	22034625
averageVolume10days	21629510
beta	3.633
bid	144.88
bidSize	1
boardRisk	10
bookValue	141.393
city	Tysons Corner
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Michael J. Saylor', 'age': 60, 'title': 'Executive Chairman', 'yearBorn': 1965, 'fiscalYear': 2024, 'totalPay': 791912, 'exercisedValue': 363497504, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Phong Q. Le', 'age': 48, 'title': 'President, CEO & Director', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 2352805, 'exercisedValue': 30171604, 'unexercisedValue': 292309536}, {'maxAge': 1, 'name': 'Mr. Andrew  Kang', 'age': 48, 'title': 'Executive VP & CFO', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 1302138, 'exercisedValue': 2523249, 'unexercisedValue': 13361092}, {'maxAge': 1, 'name': 'Mr. Reza  Virasteh', 'title': 'Executive Vice President of Operations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jeanine J. Montgomery', 'age': 63, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1962, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ponna  Arumugam', 'title': 'Executive VP & CTO', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Shirish  Jajodia', 'age': 36, 'title': 'Corporate Treasurer & Head of Investor Relations', 'yearBorn': 1989, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas C. Chow Esq.', 'age': 46, 'title': 'Executive VP, General Counsel & Corporate Secretary', 'yearBorn': 1979, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Joty  Paparello', 'title': 'Executive VP & Chief Human Resource Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Saurabh  Abhyankar', 'title': 'Executive VP & Chief Product Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1735603200
compensationRisk	6
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	145.155
currentRatio	5.617
customPriceAlertConfidence	HIGH
dateShortInterest	1772150400
dayHigh	148.24
dayLow	143.31
debtToEquity	16.158
